stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
8105,2477011-15502,"Tychy Trzy Stawy",50.1231615100,18.9964711400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-15502/"
279,2413092-03103,"Boniowice Skrzyżowanie",50.3941356000,18.7127685300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-03103/"
11503,2462011-12001t,"Stroszek Zajezdnia",50.3979417300,18.8716196800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-12001t/"
6458,2408021-00501,"Mikołów Fabryczna",50.1726307700,18.8873588800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-00501/"
852,GR01902,"granica BĘDZ - PSAR (Niepiekło)",50.3559339024,19.1844825506,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR01902/"
1372,2472011-06202,"Kochłowice Park Pamięci",50.2486950800,18.8934659000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-06202/"
1811,2401042-01601,"Myszkowice",50.4355388000,19.0607643100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401042-01601/"
1101,2474011-03101,"Siemianowice Głowackiego nż",50.3001065800,19.0309536200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-03101/"
10009,2401011-07301,"Łagisza Os. Awaryjne",50.3575090400,19.1409945400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-07301/"
7948,2413092-01902,"Łubie Górne",50.4459860700,18.6537564100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-01902/"
10769,2408031-01501,"Gardawice Piekarnia",50.1117140200,18.7923013900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408031-01501/"
11030,2410022-00102,"Kobiór Centralna",50.0661880000,18.9169260000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2410022-00102/"
5682,2471011-03005,"Osiedle Wieczorka Dworzec",50.3917279800,18.9603471500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2471011-03005/"
3109,2465011-08202,"Łosień Szkoła",50.3499924000,19.3305027200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-08202/"
2096,2465011-07402,"Łęknice Pogoria III",50.3478430000,19.2107960000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-07402/"
6506,2408011-00601,"Łaziska Górne Basen",50.1575280000,18.8508270000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408011-00601/"
4295,2476011-00102,"Chropaczów Konstantego Wolnego",50.3163733400,18.9162838200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2476011-00102/"
6502,2408011-00702,"Łaziska Górne Ogrodowa",50.1535171200,18.8451409100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408011-00702/"
4603,2462011-00601,"Bytom Arki Bożka",50.3339357500,18.9391791600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-00601/"
3679,2466011-07602t,"Gliwice Zajezdnia",50.3050379100,18.7308573500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-07602t/"
7108,GR07201,"granica SIEM - KATO (Bytków)",50.2953675899,19.0048989513,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR07201/"
10982,2466011-30102,"Gliwice Sąd Okręgowy",50.2922400000,18.6565200000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-30102/"
3029,2462011-07302,"Łagiewniki Boisko",50.3289364800,18.9324152400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-07302/"
6128,2477011-19502,"Wilkowyje Działki",50.1401282100,18.9566135100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-19502/"
6657,GR25801,"granica WYRY - KOBI (Centralna)",50.0911931747,18.8895939429,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR25801/"
4982,GR09001,"granica DĄBR - SOSN (K-D)",50.3161301888,19.1946636703,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR09001/"
5289,2472011-12201,"Kochłowice Rondo Gębały",50.2584484800,18.9349365200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-12201/"
3140,2465011-15201,"Tucznawa Smardz",50.3826478600,19.2961304800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-15201/"
892,GR09401,"granica DĄBR - SŁAW (Strzemieszycka)",50.3060721934,19.3448249999,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR09401/"
3673,2466011-04802,"Gliwice Opolska",50.3016348300,18.6848521000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-04802/"
5636,2469011-37102,"Wesoła Kopalnia",50.1816866400,19.0952729900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-37102/"
814,2465011-04401,"Gołonóg Wczasowa",50.3439780000,19.2242530000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-04401/"
317,2401062-00202,"Brzękowice Remiza",50.4140100000,19.1107100000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401062-00202/"
6268,2477011-05702,"Tychy Sikorskiego Kościół",50.1007758000,18.9867830000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-05702/"
29,2466011-06501,"Gliwice Świętojańska",50.3101500600,18.6698672100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-06501/"
8594,2413041-08502,"Tarnowskie Góry Opolska",50.4471551800,18.8484851500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-08502/"
4959,2465011-10101,"Podwarpie Pętla",50.4259740000,19.2278070000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-10101/"
2570,2472011-08501,"Ruda Bujoczka",50.3141265000,18.8452005300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-08501/"
5353,2413062-02701,"Zendek II",50.4923674900,19.0639984300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413062-02701/"
1125,2472011-03301,"Halemba Halembska nż",50.2503745000,18.8372719200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-03301/"
745,2469011-05401,"Giszowiec Radosna",50.2234327400,19.0669595900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-05401/"
1535,2401075-03301,"Kuźnica Warężyńska Skrzyżowanie",50.4020476400,19.1922488800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401075-03301/"
1753,2475011-05002,"Milowice Most",50.2915297000,19.0731823200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-05002/"
951,GR02902,"granica BOBR - PSAR (Twardowice)",50.4080393719,19.0854080480,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR02902/"
5746,2413052-00701,"Potępa",50.5661383300,18.6620747800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413052-00701/"
1393,2469011-11902,"Kolonia Zuzanna nż",50.2353410300,19.0546703300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-11902/"
4282,2472011-02305t,"Chebzie Pętla",50.3009647600,18.8832340800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-02305t/"
1593,2469011-14703,"Ligota Poleska",50.2231691500,18.9691769800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-14703/"
2472,2401062-04002,"Psary Skrzyżowanie",50.3802160000,19.0916420000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401062-04002/"
7075,2478011-15801,"Mikulczyce KSSE Goduli",50.3516901800,18.8001978100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-15801/"
3251,2469011-06802,"Józefowiec Szpital",50.2848591900,19.0130640200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-06802/"
11680,2462011-12402t,"Szombierki Elektrociepłownia",50.3379147600,18.8845324500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-12402t/"
4023,2401052-04001,"Przeczyce Posesja 105",50.4378004100,19.1510844000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-04001/"
3449,2414031-04302,"Zamoście Skrzyżowanie",50.1386287600,19.0843838400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414031-04302/"
4089,2413031-01402,"Rojca Szarlejka nż",50.3731813800,18.9134359300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413031-01402/"
2882,2413041-03702,"Strzybnica Ogrodnictwo nż",50.4642176500,18.8180720500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-03702/"
2056,2475011-07301,"Osiedle Naftowa Pętla",50.2659998900,19.1286295600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-07301/"
11679,2462011-12401t,"Szombierki Elektrociepłownia",50.3380343100,18.8843226200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-12401t/"
8653,2462011-15301,"Bytom Wesoła",50.3559795700,18.9322912400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-15301/"
6773,GR25101,"granica BOJS - MIED (Międzyrzecka)",50.0237040637,19.0875237878,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR25101/"
1886,2475011-06001,"Niwka Kolonia Staszic",50.2541129700,19.1506981600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-06001/"
11715,2462011-13801t,"Dąbrowa Miejska Węglowa nż",50.3666499900,18.8951587400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-13801t/"
7339,GR04001,"granica BOBR - PIEK (Namiarki)",50.3743061457,18.9630070226,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR04001/"
2836,2465011-12201,"Strzemieszyce Fabryka",50.3086657800,19.3002963000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-12201/"
6415,2477011-16302,"Urbanowice Główna",50.1094641000,19.0357601400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-16302/"
2292,2466011-05301,"Gliwice Plac Piłsudskiego",50.2967963600,18.6679756400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-05301/"
2614,2462011-04301,"Bytom Sandomierska",50.3563659200,18.9302158300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-04301/"
3932,2405011-02202,"Szczygłowice Kościół",50.1954331000,18.6497547000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405011-02202/"
3704,2405011-00501,"Knurów Poczta",50.2213256500,18.6730241700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405011-00501/"
3069,2401011-07501,"Łagisza Poczta",50.3513747000,19.1380146200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-07501/"
1541,2465011-06501,"Kuźniczka Las nż",50.3262173300,19.4048702700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-06501/"
7937,2413092-02001,"Łubie nż",50.4366728900,18.6517501200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-02001/"
1638,2472011-08902,"Ruda Magazynowa",50.3071720200,18.8633859100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-08902/"
4163,2470011-04501,"Krasowy Dąbrówki",50.1844209300,19.1333603600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-04501/"
6476,2408011-01801,"Łaziska Średnie Kopalniana",50.1470465500,18.8709957300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408011-01801/"
2606,2413041-03202,"Rybna Pałac",50.4666318400,18.7917434900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-03202/"
936,GR12901,"granica KATO - SOSN (Roździeńskiego)",50.2819087005,19.0911694351,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR12901/"
1895,2474011-04002,"Siemianowice Nowy Świat",50.3091862300,19.0175211200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-04002/"
60,2466011-18302,"Żerniki Rogozińskiego",50.3250800100,18.7031447600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-18302/"
730,2405032-01202,"Gierałtowice Wyzwolenia",50.2197021500,18.7126940400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405032-01202/"
4732,2478011-12102t,"Zabrze Pole Ludwik",50.3252553700,18.7887757900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-12102t/"
923,GR13302,"granica KATO - MYSŁ (Janów)",50.2441393992,19.0995691749,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR13302/"
4660,2462011-13101,"Szombierki Osiedle",50.3325763700,18.8902403100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-13101/"
913,GR07102,"granica CHOR - KATO (Kochłowicka)",50.2557251450,18.9569674706,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR07102/"
2989,2462011-07902,"Łagiewniki Różana nż",50.3194355900,18.9325487400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-07902/"
2724,2413041-04801,"Stare Tarnowice Osiedle Przyjaźń",50.4435510300,18.8245522700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-04801/"
3816,2462011-12601,"Szombierki Godulska",50.3352029600,18.8877511000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-12601/"
8654,2478011-17702,"Grzybowice Szczecińska",50.3615546700,18.7643910600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-17702/"
4844,2470011-01901,"Słupna Ośrodek Wypoczynkowy",50.2288895100,19.1420936300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-01901/"
5089,2477011-00802,"Czułów Osiedle",50.1556618600,19.0082084900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-00802/"
3650,2465011-10701,"Reden Wojska Polskiego",50.3233470200,19.2012846200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-10701/"
4725,2478011-11501t,"Guido Park Pileckiego",50.2872728900,18.7932884400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-11501t/"
5631,2462011-01501,"Łagiewniki Gojny nż",50.3359765100,18.9230859000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-01501/"
3709,2413092-03001,"Boniowice Szkoła",50.3978243400,18.7119496200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-03001/"
2444,2405032-02303,"Przyszowice Kościół",50.2453455700,18.7426865100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405032-02303/"
3439,2401074-06102,"Siewierz Zamek",50.4652321100,19.2398875900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401074-06102/"
6158,2477011-03201,"Mąkołowiec Zielone Wzgórze",50.1407566800,18.9800989400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-03201/"
2410,2413041-07002,"Tarnowskie Góry Powstańców Śląskich",50.4475905700,18.8564943300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-07002/"
177,2472011-01002,"Bielszowice Szpital",50.2759088600,18.8550388800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-01002/"
10672,2466011-23131,"Łabędy Narutowicza",50.3432287800,18.6312783900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-23131/"
11071,2463011-02001,"Chorzów Boczna",50.2973008000,18.9362180000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-02001/"
5484,2469011-32702,"Piotrowice Wojska Polskiego",50.2049959000,18.9716553400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-32702/"
651,2401021-02402,"Piaski Centrum Handlowe",50.3218795500,19.1006587700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401021-02402/"
810,2465011-03801,"Gołonóg Osiedle",50.3375378400,19.2241692300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-03801/"
3344,2465011-16902,"Ząbkowice Aleja Zwycięstwa",50.3808313300,19.2530037100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-16902/"
10006,2401011-08902,"Os. Zamkowe Krośnieńska",50.3327886800,19.1176916300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-08902/"
2554,2475011-13401t,"Sosnowiec Rondo Ludwik",50.2733303700,19.1454732200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-13401t/"
3321,2466011-12002,"Wójtowa Wieś Wójtowska",50.2864675900,18.6247610200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-12002/"
2629,2475011-11101,"Sielec Kombajnistów",50.2794122100,19.1505694100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-11101/"
2004,2475011-06902,"Osiedle Bór Długa III",50.2480281900,19.1905456700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-06902/"
3897,2413062-03102,"Zendek VI",50.4925613400,19.1029011900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413062-03102/"
5935,2405021-03402,"Pyskowice Schenker",50.4147500900,18.6157271800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405021-03402/"
10767,2408031-01602,"Gardawice Kilińskiego",50.1117855600,18.7827849100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408031-01602/"
2434,2466011-12301,"Przyszówka Osiedle Literatów",50.3342750300,18.6419534600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-12301/"
10021,2401011-00702,"Będzin Dworzec",50.3184651200,19.1333783000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-00702/"
3754,2412014-01101,"Leszczyny Broniewskiego",50.1399662100,18.6217939800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2412014-01101/"
6180,2477011-07502,"Tychy Kościuszki",50.1286220000,18.9865660000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-07502/"
1817,2472011-07202,"Nowy Bytom Chorzowska",50.2797123300,18.8981025600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-07202/"
5934,2405021-03401,"Pyskowice Schenker",50.4131672900,18.6156768600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405021-03401/"
751,2465011-14701,"Trzebiesławice Zachodnia",50.4314780000,19.2447960000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-14701/"
8056,2470011-12602,"Wesoła Kryształowa",50.1922931500,19.1017317500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-12602/"
2194,2469011-22201,"Panewniki Owsiana",50.2221150700,18.9253878500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-22201/"
2555,2475011-13402,"Sosnowiec Rondo Ludwik",50.2735429400,19.1454088400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-13402/"
3714,2413092-07901,"Wilkowice Osiedle nż",50.4411741700,18.7286158600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-07901/"
6135,2477011-03701,"Mąkołowiec Objazdowa",50.1422322900,18.9699280000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-03701/"
8182,2466011-23501,"Ligota Zabrska Okrężna SSE nż",50.2663287800,18.7076723300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-23501/"
41,2413072-00802,"Świerklaniec Centrum",50.4403890800,18.9376937400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413072-00802/"
1876,2475011-05802,"Niwka Cmentarz Komunalny",50.2556838500,19.1686260400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-05802/"
11575,2462011-10302t,"Rozbark Siemianowicka",50.3443033000,18.9323294100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-10302t/"
11039,2408052-01301,"Gostyń Motyla",50.1064599000,18.8603436700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408052-01301/"
7980,GR73901,"granica MIER - OŻAR (Ogr. Działkowe II)",50.4636940941,19.0938878656,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR73901/"
3716,2413092-07601,"Zbrosławice Jagiellońska",50.4228653600,18.7617894200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-07601/"
4033,2401052-03602,"Sadowie OSP",50.4380522100,19.1217755300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-03602/"
5615,2471011-00703,"Brzeziny Śląskie Skrzyżowanie",50.3449603000,18.9798629000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2471011-00703/"
3936,2412014-00402,"Czuchów Szkoła",50.1697329000,18.6538168800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2412014-00402/"
3505,2470011-02302,"Ćmok Obrzeżna Zachodnia",50.2309625200,19.1178095300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-02302/"
3238,2469011-11401,"Kolonia Agnieszki Promienna",50.2875227000,19.0073883500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-11401/"
9997,2401011-08501,"Os. Syberka Pawilony",50.3202138000,19.1181361400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-08501/"
4293,2476011-00101,"Chropaczów Konstantego Wolnego",50.3166176700,18.9172993700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2476011-00101/"
884,GR07402,"granica CHOR - RUDA (Radoszowska)",50.2585396202,18.9355347176,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR07402/"
1708,2462011-09601,"Miechowice Warszawska",50.3548665200,18.8637554400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-09601/"
